rowid,pl_name,hostname,pl_letter,hd_name,hip_name,tic_id,gaia_id,default_flag,sy_snum,sy_pnum,sy_mnum,cb_flag,discoverymethod,disc_year,disc_refname,disc_pubdate,disc_locale,disc_facility,disc_telescope,disc_instrument,rv_flag,pul_flag,ptv_flag,tran_flag,ast_flag,obm_flag,micro_flag,etv_flag,ima_flag,dkin_flag,soltype,pl_controv_flag,pl_refname,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_masse,pl_masseerr1,pl_masseerr2,pl_masselim,pl_massj,pl_massjerr1,pl_massjerr2,pl_massjlim,pl_msinie,pl_msinieerr1,pl_msinieerr2,pl_msinielim,pl_msinij,pl_msinijerr1,pl_msinijerr2,pl_msinijlim,pl_cmasse,pl_cmasseerr1,pl_cmasseerr2,pl_cmasselim,pl_cmassj,pl_cmassjerr1,pl_cmassjerr2,pl_cmassjlim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orbincllim,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_tranmidlim,pl_tsystemref,ttv_flag,pl_imppar,pl_impparerr1,pl_impparerr2,pl_impparlim,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_trandeplim,pl_trandur,pl_trandurerr1,pl_trandurerr2,pl_trandurlim,pl_ratdor,pl_ratdorerr1,pl_ratdorerr2,pl_ratdorlim,pl_ratror,pl_ratrorerr1,pl_ratrorerr2,pl_ratrorlim,pl_occdep,pl_occdeperr1,pl_occdeperr2,pl_occdeplim,pl_orbtper,pl_orbtpererr1,pl_orbtpererr2,pl_orbtperlim,pl_orblper,pl_orblpererr1,pl_orblpererr2,pl_orblperlim,pl_rvamp,pl_rvamperr1,pl_rvamperr2,pl_rvamplim,pl_projobliq,pl_projobliqerr1,pl_projobliqerr2,pl_projobliqlim,pl_trueobliq,pl_trueobliqerr1,pl_trueobliqerr2,pl_trueobliqlim,st_refname,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_metratio,st_lum,st_lumerr1,st_lumerr2,st_lumlim,st_logg,st_loggerr1,st_loggerr2,st_logglim,st_age,st_ageerr1,st_ageerr2,st_agelim,st_dens,st_denserr1,st_denserr2,st_denslim,st_vsin,st_vsinerr1,st_vsinerr2,st_vsinlim,st_rotp,st_rotperr1,st_rotperr2,st_rotplim,st_radv,st_radverr1,st_radverr2,st_radvlim,sy_refname,rastr,ra,decstr,dec,glat,glon,elat,elon,sy_pm,sy_pmerr1,sy_pmerr2,sy_pmra,sy_pmraerr1,sy_pmraerr2,sy_pmdec,sy_pmdecerr1,sy_pmdecerr2,sy_dist,sy_disterr1,sy_disterr2,sy_plx,sy_plxerr1,sy_plxerr2,sy_bmag,sy_bmagerr1,sy_bmagerr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_jmag,sy_jmagerr1,sy_jmagerr2,sy_hmag,sy_hmagerr1,sy_hmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,sy_umag,sy_umagerr1,sy_umagerr2,sy_gmag,sy_gmagerr1,sy_gmagerr2,sy_rmag,sy_rmagerr1,sy_rmagerr2,sy_imag,sy_imagerr1,sy_imagerr2,sy_zmag,sy_zmagerr1,sy_zmagerr2,sy_w1mag,sy_w1magerr1,sy_w1magerr2,sy_w2mag,sy_w2magerr1,sy_w2magerr2,sy_w3mag,sy_w3magerr1,sy_w3magerr2,sy_w4mag,sy_w4magerr1,sy_w4magerr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2,sy_icmag,sy_icmagerr1,sy_icmagerr2,sy_tmag,sy_tmagerr1,sy_tmagerr2,sy_kepmag,sy_kepmagerr1,sy_kepmagerr2,rowupdate,pl_pubdate,releasedate,pl_nnotes,st_nphot,st_nrvc,st_nspec,pl_nespec,pl_ntranspec
3691,K2-148 d,K2-148,d,,,TIC 423358488,Gaia DR2 2536443724641751808,1,2,3,0,0,Transit,2018,<a refstr=HIRANO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..127H/abstract target=ref>Hirano et al. 2018</a>,2018-03,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array,0,0,0,1,0,0,0,0,0,0,Published Confirmed,0,<a refstr=HIRANO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..127H/abstract target=ref>Hirano et al. 2018</a>,9.7579,0.001,-0.001,0,0.0774,0.0024,-0.0024,0,1.64,0.24,-0.21,0,0.146,0.021,-0.019,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.8,3.8,-3.8,0,,,,,,,,,2457386.343,0.00545,-0.00545,0,BJD,0,,,,,,,,,,,,,36.3,6,-9.6,0,0.0238,0.0026,-0.002,0,,,,,,,,,,,,,,,,,,,,,,,,,<a refstr=HIRANO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..127H/abstract target=ref>Hirano et al. 2018</a>,,4079,70,-70,0,0.63,0.06,-0.06,0,0.65,0.06,-0.06,0,-0.11,0.12,-0.12,0,[Fe/H],-0.996,0.086,-0.107,0,4.65,0.05,-0.05,0,,,,,,,,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,00h58m04.24s,14.5176494,-00d11m35.73s,-0.193258,-63.0179,126.58855,-5.9009,13.28542,45.3227041,0.0747283,-0.0747283,-38.6993,0.0830732,-0.0830732,-23.5905,0.0451724,-0.0451724,124.458,0.626,-0.619,8.00615,0.0399039,-0.0399039,14.904,0.088,-0.088,13.627,0.103,-0.103,11.082,0.024,-0.024,10.457,0.027,-0.027,10.292,0.025,-0.025,,,,,,,,,,,,,,,,10.214,0.024,-0.024,10.257,0.022,-0.022,10.163,0.08,-0.08,8.435,,,13.0599,0.00078,-0.00078,,,,12.2481,0.0062,-0.0062,12.975,,,01/02/2018,2018-03,01/02/2018,3,0,0,0,0,0
3692,K2-149 b,K2-149,b,,,TIC 429035886,Gaia DR2 2557342829345854208,1,1,1,0,0,Transit,2018,<a refstr=HIRANO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..127H/abstract target=ref>Hirano et al. 2018</a>,2018-03,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array,0,0,0,1,0,0,0,0,0,0,Published Confirmed,0,<a refstr=HIRANO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..127H/abstract target=ref>Hirano et al. 2018</a>,11.332,0.0013,-0.0013,0,0.083,0.0027,-0.0027,0,1.64,0.2,-0.18,0,0.146,0.018,-0.016,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,1.6,-1.6,0,,,,,,,,,2457388.338,0.006,-0.006,0,BJD,0,,,,,,,,,,,,,34.3,3.7,-7.9,0,0.0264,0.0018,-0.0012,0,,,,,,,,,,,,,,,,,,,,,,,,,<a refstr=HIRANO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..127H/abstract target=ref>Hirano et al. 2018</a>,M1.0 V,3745,70,-70,0,0.57,0.06,-0.06,0,0.59,0.06,-0.06,0,0.11,0.12,-0.12,0,[Fe/H],-1.31,0.088,-0.11,0,4.71,0.05,-0.05,0,,,,,,,,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,00h39m17.22s,9.8217519,+07d16m37.18s,7.2769939,-55.46917,117.61097,2.80324,11.88091,38.684391,0.0659148,-0.0659148,-31.024,0.0763069,-0.0763069,-23.1083,0.0409973,-0.0409973,123.676,0.543,-0.539,8.0569,0.0351109,-0.0351109,16.055,0.064,-0.064,14.543,0.176,-0.176,11.452,0.023,-0.023,10.762,0.032,-0.032,10.561,0.021,-0.021,,,,,,,,,,,,,,,,10.482,0.023,-0.023,10.497,0.021,-0.021,10.475,0.25,-0.25,8.351,,,13.7795,0.000301,-0.000301,,,,12.7422,0.0072646,-0.0072646,13.787,,,01/02/2018,2018-03,01/02/2018,0,0,0,0,0,0
3694,K2-15 b,K2-15,b,,,TIC 366696612,Gaia DR2 3896271842760486272,1,1,1,0,0,Transit,2015,<a refstr=MONTET_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015ApJ...809...25M/abstract target=ref>Montet et al. 2015</a>,2015-08,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array,0,0,0,1,0,0,0,0,0,0,Published Confirmed,0,<a refstr=MONTET_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015ApJ...809...25M/abstract target=ref>Montet et al. 2015</a>,11.8104,0.00204,-0.00204,0,0.091,0.0018,-0.0018,0,2.48,0.3,-0.3,0,0.221,0.027,-0.027,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,676,26,-26,0,,,,,2456811.851,0.0076,-0.0076,0,BJD,0,,,,,0.121,,,0,,,,,28.84,1.98,-1.98,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<a refstr=MONTET_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015ApJ...809...25M/abstract target=ref>Montet et al. 2015</a>,,5131,69,-65,0,0.68,0.06,-0.03,0,0.72,0.06,-0.03,0,-0.46,0.2,-0.14,0,[Fe/H],,,,,,,,,,,,,,,,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h52m26.54s,178.1105741,+04d15m16.79s,4.2546649,63.14101,268.74194,3.15223,176.5735,53.5821224,0.0662296,-0.0662296,-49.1714,0.0702987,-0.0702987,-21.2889,0.037718,-0.037718,493.992,9.0765,-9.0765,1.9959,0.0369068,-0.0369068,15.49,0.055,-0.055,14.758,0.172,-0.172,13.067,0.024,-0.024,12.555,0.023,-0.023,12.495,0.026,-0.026,17.3504,0.0105599,-0.0105599,15.7113,0.005076,-0.005076,14.4634,0.0032952,-0.0032952,14.7719,0.0059813,-0.0059813,14.6451,0.0074086,-0.0074086,12.462,0.024,-0.024,12.499,0.024,-0.024,11.846,,,8.853,,,14.4237,0.000374,-0.000374,,,,13.8622,0.0066,-0.0066,14.403,,,13/07/2015,2015-08,16/07/2015,0,0,0,0,0,0
3698,K2-150 b,K2-150,b,,,TIC 376879419,Gaia DR2 2579495171146737280,1,1,1,0,0,Transit,2018,<a refstr=HIRANO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..127H/abstract target=ref>Hirano et al. 2018</a>,2018-03,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array,0,0,0,1,0,0,0,0,0,0,Published Confirmed,0,<a refstr=HIRANO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..127H/abstract target=ref>Hirano et al. 2018</a>,10.59357,0.00084,-0.00084,0,0.0727,0.0027,-0.0027,0,2,0.27,-0.21,0,0.178,0.024,-0.019,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.9,1.1,-1.1,0,,,,,,,,,2457391.962,0.00392,-0.00392,0,BJD,0,,,,,,,,,,,,,32.2,3.6,-9.5,0,0.042,0.0038,-0.0016,0,,,,,,,,,,,,,,,,,,,,,,,,,<a refstr=HIRANO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..127H/abstract target=ref>Hirano et al. 2018</a>,M2.5 V,3499,70,-70,0,0.44,0.04,-0.04,0,0.46,0.05,-0.05,0,0.09,0.12,-0.12,0,[Fe/H],-1.585,0.09,-0.114,0,4.82,0.04,-0.04,0,,,,,,,,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,01h13m22.65s,18.3443908,+08d59m14.76s,8.9874328,-53.49488,132.06341,1.12722,20.32954,53.2641114,0.1214885,-0.1214885,46.6903,0.128687,-0.128687,-25.6336,0.0937269,-0.0937269,102.483,0.802,-0.789,9.7297,0.0751656,-0.0751656,17.353,0,0,15.784,0.286,-0.286,12.107,0.02,-0.02,11.487,0.022,-0.022,11.249,0.023,-0.023,19.4436,0.0356856,-0.0356856,16.7246,0.0041015,-0.0041015,15.3046,0.0038424,-0.0038424,14.1089,0.0039057,-0.0039057,13.4681,0.0037205,-0.0037205,11.117,0.023,-0.023,11.024,0.02,-0.02,10.814,0.097,-0.097,9.221,,,14.815,0.000543,-0.000543,,,,13.6157,0.0074923,-0.0074923,14.847,,,01/02/2018,2018-03,01/02/2018,0,0,0,0,0,0
3699,K2-151 b,K2-151,b,,,TIC 376936928,Gaia DR2 2579620343673729408,1,2,1,0,0,Transit,2018,<a refstr=HIRANO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..127H/abstract target=ref>Hirano et al. 2018</a>,2018-03,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array,0,0,0,1,0,0,0,0,0,0,Published Confirmed,0,<a refstr=LIVINGSTON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..277L/abstract target=ref>Livingston et al. 2018</a>,3.835476,0.000266,-0.000256,0,0.0373,0.0002,-0.0002,0,1.49,0.08,-0.08,0,0.133,0.007,-0.007,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,566,6,-6,0,,,,,2457395.237,0.00277,-0.00306,0,BJD,0,0.44,0.32,-0.29,0,,,,,,,,,17.36,2.18,-4.6,0,0.0303,0.0019,-0.0013,0,,,,,,,,,,,,,,,,,,,,,,,,,<a refstr=LIVINGSTON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..277L/abstract target=ref>Livingston et al. 2018</a>,,3695,32,-32,0,0.45,0.01,-0.01,0,0.47,0.01,-0.01,0,-0.19,0.07,-0.07,0,[Fe/H],,,,,4.8,0.01,-0.01,0,,,,,6.736,4.354,-3.061,0,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,01h17m13.15s,19.3047733,+09d30m04.56s,9.5012663,-52.84098,133.49358,1.24627,21.4014,62.5229431,0.0566461,-0.0566461,55.3851,0.0591922,-0.0591922,-29.0105,0.0461929,-0.0461929,69.4798,0.1524,-0.1517,14.3638,0.0312634,-0.0312634,15.639,0.112,-0.112,14.175,0.067,-0.067,10.93,0.027,-0.027,10.335,0.022,-0.022,10.117,0.021,-0.021,17.5194,0.0128086,-0.0128086,15.2151,0.0032983,-0.0032983,14.5905,0.0110489,-0.0110489,15.7528,0.0140777,-0.0140777,12.4406,0.004563,-0.004563,9.967,0.023,-0.023,9.877,0.02,-0.02,9.843,0.046,-0.046,8.766,,,13.3119,0.000487,-0.000487,,,,12.2448,0.0073438,-0.0073438,13.384,,,24/10/2018,2018-12,26/10/2018,2,0,0,0,0,0
3703,K2-152 b,K2-152,b,,,TIC 56754291,Gaia DR2 3596508242468505216,1,1,1,0,0,Transit,2018,<a refstr=HIRANO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..127H/abstract target=ref>Hirano et al. 2018</a>,2018-03,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array,0,0,0,1,0,0,0,0,0,0,Published Confirmed,0,<a refstr=LIVINGSTON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...78L/abstract target=ref>Livingston et al. 2018</a>,32.6479,0.01141,-0.01483,0,0.1716,0.0012,-0.0012,0,2.29,0.25,-0.24,0,0.204,0.022,-0.021,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337,3,-3,0,,,,,2457608.622,0.0135,-0.0073,0,BJD,0,0.25,0.24,-0.17,0,0.159,,,0,4,,,0,58.8,2.6,-2.9,0,0.0344,0.0037,-0.0037,0,,,,,,,,,,,,,,,,,,,,,,,,,<a refstr=LIVINGSTON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...78L/abstract target=ref>Livingston et al. 2018</a>,,4044,34,-35,0,0.61,0.01,-0.01,0,0.63,0.01,-0.01,0,0.12,0.09,-0.08,0,[Fe/H],,,,,4.67,0.01,-0.01,0,,,,,,,,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,12h06m31.78s,181.6324078,-05d49m38.75s,-5.8274311,55.30041,283.04022,-4.69671,183.81943,92.9638901,0.0725824,-0.0725824,-92.8537,0.0726381,-0.0726381,-4.52496,0.0431186,-0.0431186,108.449,0.414,-0.411,9.19214,0.0347971,-0.0347971,15.098,0.057,-0.057,13.728,0.019,-0.019,10.956,0.026,-0.026,10.277,0.023,-0.023,10.096,0.021,-0.021,,,,,,,,,,,,,,,,10.016,0.023,-0.023,10.039,0.02,-0.02,9.99,0.064,-0.064,8.581,,,13.0383,0.000522,-0.000522,,,,12.1016,0.0072806,-0.0072806,13.114,,,28/03/2022,2018-08,28/03/2022,0,0,0,0,0,0
3706,K2-153 b,K2-153,b,,,TIC 397056271,Gaia DR2 3700937760929835648,1,1,1,0,0,Transit,2018,<a refstr=HIRANO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..127H/abstract target=ref>Hirano et al. 2018</a>,2018-03,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array,0,0,0,1,0,0,0,0,0,0,Published Confirmed,0,<a refstr=LIVINGSTON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...78L/abstract target=ref>Livingston et al. 2018</a>,7.51574,0.00205,-0.0024,0,0.0614,0.0004,-0.0004,0,2,0.21,-0.18,0,0.178,0.019,-0.016,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,497,6,-6,0,,,,,2457588.427,0.0134,-0.0111,0,BJD,0,0.42,0.35,-0.29,0,0.129,,,0,2.3,,,0,23.6,5.5,-6.7,0,0.0348,0.0037,-0.0032,0,,,,,,,,,,,,,,,,,,,,,,,,,<a refstr=LIVINGSTON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...78L/abstract target=ref>Livingston et al. 2018</a>,,3845,37,-37,0,0.53,0.01,-0.01,0,0.55,0.01,-0.01,0,-0.09,0.08,-0.08,0,[Fe/H],,,,,4.73,0.01,-0.01,0,,,,,,,,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,12h15m14.13s,183.8088709,+02d01m15.16s,2.0208765,63.43666,282.34972,3.3687,182.69178,76.9616178,0.085218,-0.085218,-75.2591,0.0864661,-0.0864661,-16.0984,0.0507858,-0.0507858,143.125,0.915,-0.903,6.95835,0.0440573,-0.0440573,16.437,0.124,-0.124,14.96,0.045,-0.045,12.023,0.022,-0.022,11.391,0.024,-0.024,11.207,0.023,-0.023,18.4272,0.0162298,-0.0162298,15.8298,0.0036806,-0.0036806,14.4086,0.0038152,-0.0038152,14.4536,0.0120535,-0.0120535,13.2539,0.0041492,-0.0041492,11.101,0.023,-0.023,11.046,0.021,-0.021,11.019,0.149,-0.149,8.689,,,14.2706,0.000372,-0.000372,,,,13.2766,0.0072949,-0.0072949,14.331,,,28/03/2022,2018-08,28/03/2022,0,0,0,0,0,0
3708,K2-154 b,K2-154,b,,,TIC 175371068,Gaia DR2 3683121446312149504,1,1,2,0,0,Transit,2018,<a refstr=HIRANO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..127H/abstract target=ref>Hirano et al. 2018</a>,2018-03,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array,0,0,0,1,0,0,0,0,0,0,Published Confirmed,0,<a refstr=LIVINGSTON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...78L/abstract target=ref>Livingston et al. 2018</a>,3.67626,0.0003,-0.00031,0,0.0405,0.0003,-0.0003,0,1.99,0.21,-0.11,0,0.178,0.019,-0.01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,715,9,-8,0,,,,,2457585.053,0.0037,-0.0035,0,BJD,0,0.44,0.33,-0.3,0,0.11,,,0,1.7,,,0,14.5,1.9,-3.9,0,0.0288,0.0031,-0.0015,0,,,,,,,,,,,,,,,,,,,,,,,,,<a refstr=LIVINGSTON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...78L/abstract target=ref>Livingston et al. 2018</a>,,4097,40,-45,0,0.63,0.01,-0.01,0,0.65,0.02,-0.01,0,0.21,0.09,-0.1,0,[Fe/H],,,,,4.65,0.01,-0.01,0,,,,,,,,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,12h36m00.36s,189.0015173,-02d40m10.64s,-2.6696217,59.97066,295.2137,1.11365,189.32021,34.5756423,0.037329,-0.037329,0.750321,0.0581009,-0.0581009,-34.5675,0.0373165,-0.0373165,129.356,0.445,-0.445,7.70175,0.0264005,-0.0264005,15.435,0.009,-0.009,13.861,0.126,-0.126,11.219,0.024,-0.024,10.519,0.022,-0.022,10.368,0.019,-0.019,17.4976,0.008654,-0.008654,14.7597,0.0029867,-0.0029867,13.3987,0.0028051,-0.0028051,15.8428,0.0134792,-0.0134792,12.3907,0.0032975,-0.0032975,10.284,0.022,-0.022,10.354,0.019,-0.019,10.15,0.07,-0.07,8.114,,,13.3173,0.000375,-0.000375,,,,12.3813,0.0073152,-0.0073152,13.351,,,28/03/2022,2018-08,28/03/2022,0,0,0,0,0,0
3709,K2-154 c,K2-154,c,,,TIC 175371068,Gaia DR2 3683121446312149504,1,1,2,0,0,Transit,2018,<a refstr=HIRANO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..127H/abstract target=ref>Hirano et al. 2018</a>,2018-03,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array,0,0,0,1,0,0,0,0,0,0,Published Confirmed,0,<a refstr=LIVINGSTON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...78L/abstract target=ref>Livingston et al. 2018</a>,7.95486,0.00084,-0.00085,0,0.0677,0.0005,-0.0005,0,2.07,0.18,-0.13,0,0.185,0.016,-0.012,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,552,7,-7,0,,,,,2457584.338,0.0048,-0.0043,0,BJD,0,0.42,0.31,-0.27,0,0.11,,,0,2.1,,,0,24.9,2.8,-5.8,0,0.03,0.0025,-0.0019,0,,,,,,,,,,,,,,,,,,,,,,,,,<a refstr=LIVINGSTON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...78L/abstract target=ref>Livingston et al. 2018</a>,,4097,40,-45,0,0.63,0.01,-0.01,0,0.65,0.02,-0.01,0,0.21,0.09,-0.1,0,[Fe/H],,,,,4.65,0.01,-0.01,0,,,,,,,,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,12h36m00.36s,189.0015173,-02d40m10.64s,-2.6696217,59.97066,295.2137,1.11365,189.32021,34.5756423,0.037329,-0.037329,0.750321,0.0581009,-0.0581009,-34.5675,0.0373165,-0.0373165,129.356,0.445,-0.445,7.70175,0.0264005,-0.0264005,15.435,0.009,-0.009,13.861,0.126,-0.126,11.219,0.024,-0.024,10.519,0.022,-0.022,10.368,0.019,-0.019,17.4976,0.008654,-0.008654,14.7597,0.0029867,-0.0029867,13.3987,0.0028051,-0.0028051,15.8428,0.0134792,-0.0134792,12.3907,0.0032975,-0.0032975,10.284,0.022,-0.022,10.354,0.019,-0.019,10.15,0.07,-0.07,8.114,,,13.3173,0.000375,-0.000375,,,,12.3813,0.0073152,-0.0073152,13.351,,,28/03/2022,2018-08,28/03/2022,0,0,0,0,0,0
3711,K2-155 b,K2-155,b,,,TIC 17307715,Gaia DR2 145333927996558976,1,1,3,0,0,Transit,2018,<a refstr=HIRANO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..124H/abstract target=ref>Hirano et al. 2018</a>,2018-03,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array,0,0,0,1,0,0,0,0,0,0,Published Confirmed,0,<a refstr=D_IACUTE_EZ_ALONSO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018MNRAS.476L..50D/abstract target=ref>D&iacute;ez Alonso et al. 2018</a>,6.342,0.002,-0.002,0,0.0562,0.0013,-0.0014,0,1.8,0.2,-0.1,0,0.161,0.018,-0.009,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,708,38,-31,0,88.3,1.2,-1.9,0,,,,,,0,0.34,0.24,-0.23,0,0.068,0.005,-0.004,0,2.4096,0.12,-0.1152,0,18.5,1.1,-1.6,0,0.0261,0.0009,-0.0008,0,,,,,,,,,,,,,,,,,,,,,,,,,<a refstr=D_IACUTE_EZ_ALONSO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018MNRAS.476L..50D/abstract target=ref>D&iacute;ez Alonso et al. 2018</a>,,4258,150,-150,0,0.58,0.06,-0.03,0,0.65,0.06,-0.03,0,-0.3,0.2,-0.2,0,[Fe/H],,,,,4.6,0.3,-0.3,0,,,,,,,,,,,,,34.8,8.2,-8.2,0,19.1,0.5,-0.5,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,04h21m52.71s,65.469614,+21d21m11.75s,21.3532633,-19.71256,174.74941,-0.16969,67.25211,214.7913175,0.11701,-0.11701,200.606,0.122714,-0.122714,-76.7629,0.065976,-0.065976,72.7998,0.2864,-0.2841,13.7077,0.05342,-0.05342,14.073,0.051,-0.051,12.773,0.114,-0.114,10.274,0.024,-0.024,9.686,0.022,-0.022,9.496,0.017,-0.017,16.2529,0.0074004,-0.0074004,13.7327,0.001875,-0.001875,12.4368,0.0015242,-0.0015242,11.8768,0.0005531,-0.0005531,13.262,0.0178973,-0.0178973,9.435,0.023,-0.023,9.404,0.019,-0.019,9.343,0.041,-0.041,8.317,,,12.2528,0.00023,-0.00023,,,,11.4529,0.006,-0.006,12.656,,,25/04/2018,2018-05,26/04/2018,0,0,0,0,0,0
